698	2	The can is taken to a recycling center.
698	3	Melted down along with other cans.
698	4	The melted metal is turned into bars.
698	5	Becomes material for other products.
699	1	The consumer throws aluminum cans and foil into a recycle bin.
699	2	The aluminum is collected.
699	3	Taken to a treatment plant.
699	4	The aluminum is sorted and cleaned ready for reprocessing.
699	5	The aluminum is re-melted.
699	6	Turned into molten aluminum.
699	7	The aluminum is made into large blocks called ingots.
699	8	The ingots are sent to mills to be rolled out.
699	9	The rolled out product is made into new aluminum products.
940	1	Carbon dioxide enters the leaves through the stomates by diffusion.
940	2	Water is transported to the leaves in the xylem.
940	3	Energy harvested through light reaction is stored by forming ATP.
940	4	Carbon dioxide and energy from ATP are used to create sugar.
940	5	Oxygen exits the leaves through the stomata by diffusion.
940	6	The plant reuses the water or the water exits through the stomata as water vapor.
941	1	The diaphragm contracts.
941	2	The lungs expand.
941	3	Air is pulled from outside the body, into the lungs.
941	4	The membranes in the lungs collect oxygen molecules.
941	5	Oxygen is transferred to red blood cells.
941	6	Red blood cells distribute oxygen throughout the body.
942	1	Air is taken through the mouth.
942	2	Enters the lungs.
942	3	The oxygen fills the sacs in your lungs.
942	4	Carbon dioxide is removed from the lungs and exhaled.
942	5	The oxygen is pass throughout your body.
947	1	Evaporation of water at a surface turns into water vapors.
947	2	Rises into the Earth's atmosphere.
947	3	Condensation occurs when water vapor turns into tiny particles of water/ice.
947	4	And form together into clouds or fog.
947	5	Precipitation of rain/snow occurs when wind/temperatures change.
947	6	Fallen rain or snow collects into surface water which will evaporate into water vapor again.
948	1	Water evaporates from the earth.
948	2	The evaporated water condenses into water drops.
948	3	The water drops fall back to earth.
948	4	The water accumulates on the earth.
948	5	The water collects into bodies of water.
948	6	The water soaks into the earth.
949	1	Water from a lake or ocean evaporates.
949	2	The water vapor enters the atmosphere.
949	3	The water vapor accumulates.
949	4	The vapor becomes clouds.
949	5	The clouds become too heaavy.
949	6	Precipitation occurs.
950	1	Water gets into cracks in rocks.
950	2	The water freezes into ice.
950	3	The cracks expand.
950	4	Over time the rocks split.
950	5	The rocks are now in smaller pieces.
960	1	Coal is mined out of the ground.
960	2	Coal is pulverized into fine powder.
960	3	The coal is mixed with hot air.
960	4	The coal and hot air are blown into a boiler.
960	5	The coal and hot air burn over a fire.
960	6	Highly purified water is pumped through pipes in the boiler.
960	7	The water turns into steam.
960	8	The steam presses against turbines.
960	9	The turbines spin.
960	10	Electricity is produced.
961	1	A type of coal must be chosen before the heating can start.
961	2	The coal is broken down to a smaller material.
961	3	The coal particles mix with hot air and move in to a boiler.
961	4	Water in the boiler is pumped and produces steam with the coal.
961	5	Steam powers turbine blades, which magnetically charge wire coals.
961	6	The water returns back in to its chamber and the process is repeated.
977	1	People dig up coal from the ground.
977	2	People burn coal for heat or electricity.
977	3	Pollution from the coal goes into the sky.
977	4	Coal pollution enters clouds.
977	5	Clouds rain over an area.
977	6	The polluted rain becomes acid rain.
978	1	Coal is burned.
978	2	Sulfur in the coal combines with oxygen to form sulfur oxides.
978	3	The sulfur oxides are released into the atmosphere.
978	4	The sulfides combine with oxygen in the atmosphere to form sulfur trioxide.
978	5	The sulfur trioxide reacts with water in the atmosphere to form sulfuric acid, a very strong acid.
978	6	The sulfuric acid makes the rain acidic.
996	1	People breathe and expel carbon dioxide.
996	2	Engines produce carbon dioxide.
996	3	Living things produce waste.
996	4	Waste decomposes.
996	5	Decomposition produces methane.
996	6	Water evaporates.
996	7	Water vapor joins the atmosphere.
996	8	Carbon dioxide, water vapor and methane are greenhouse gases.
1004	1	Take out an ice cube tray.
1004	2	Fill the tray with water from the faucet.
1004	3	Put the ice cube tray in the freezer.
1004	4	Wait for several hours.
1004	5	The water will freeze and become ice.
1004	6	Remove the ice cube tray from the freezer.
1004	7	Remove the ice cubes from the tray.
1005	1	You take a tray.
1005	2	Add water into the tray.
1005	3	You insert the tray into a freezer.
1005	4	The water molecules begin to slow down.
1005	5	The water becomes ice.
1005	6	The ice cubes are ready.
1014	1	Gather the ingredients for the cake.
1014	2	Mix the flour, sugar, egg, and water to make batter.
1014	3	Pour the mixture into a cake pan.
1014	4	Place the cake in the oven to cook.
1014	5	Take the cake out when it is cooked through.
1014	6	Let the cake cool.
1014	7	Serve the cake.
1015	1	To bake a cake you first need to gather your ingredients.
1015	2	Preheat the oven to desired baking temperature.
1015	3	Grease your preferred cake pan with crisco or butter or other non-stick spray.
1015	4	Add eggs and vegetable oil to the dry ingredients.
1015	5	Stir or whisk until all the dry flour has been absorbed.
1015	6	Pour the batter into the greased cake pan.
1015	7	Place cake pan into the oven for the required time.
1015	8	When a toothpick inserted into the cake comes out clean, the cake is done baking.
1016	1	Determine the weather where you are going.
1016	2	Pack essential items in your suitcase such as underwear/socks.
1016	3	Pack weather appropriate clothing in the suitcase.
1016	4	Always bring a jacket or two.
1016	5	Always bring one semi-formal outfit for a nice dinner.
1016	6	Zip up the bag and be ready to go.
1025	1	Turn the bicycle upside down.
1025	2	Remove the nuts that hold the wheel to the bike.
1025	3	Take the tire off of the wheel.
1025	4	Patch the hole in the tire or replace with a new tire on the wheel.
1025	5	Replace the wheel on the bike.
1025	6	Secure the wheel with nuts.
1028	1	The thermostat senses that the temperature has dropped.
1028	2	A signal is sent to the heating system.
1028	3	Heating oil travels from the tank to the burner.
1028	4	The oil becomes a fine mist mixed with air.
1028	5	The oil/air combination is injected into the burner.
1028	6	The burner is ignited in the combustion chamber.
1028	7	The furnace heats the air.
1028	8	The blower sends the heated air through the ducts.
1028	9	The heated air comes out the vents and into the room.
1029	1	Oil is gathered through mining operations.
1029	2	The oil is transported to stores.
1029	3	Oil is purchased by homeowners.
1029	4	Oil is placed into a stove in the house.
1029	5	The oil is lit on fire, and burns for a long time.
1029	6	The warm air off of the oil travels through the house.
1030	1	Your thermostat senses that the room temperature has fallen below your thermostat setting.
1030	2	Your thermostat sends a signal to your heating system to provide heat for your home.
1030	3	When your oil burner is engaged, heating oil travels from the tank to the burner by way of a pump.
1030	4	Here the oil becomes a fine mist mixed with air.
1030	5	The fuel/air mixture is then injected into the burner where it is ignited in the combustion chamber.
1030	6	The warm air is disbursed through vents, hot water through baseboards, or by steam radiators.
1104	1	Techtonic plates in the earths crust move.
1104	2	Movement creates fissures.
1104	3	Upheavals in the crust.
1104	4	Fissures allow lava to erupt into volcanoes at the surface.
1104	5	Volcanoes erupt, accumulating lava, forming mountains.
1104	6	Upheavals in the crust become their own mountains.
1105	1	Pressure happens underground.
1105	2	Tectonic plates underground pull and stretch.
1105	3	Small cracks are formed in the earth's crust.
1105	4	The tectonic plates push hard against each other.
1105	5	Some parts of the earth's crust move up high above the ground.
1106	1	A plant produces a seed.
1106	2	The seed falls to the ground.
1106	3	The seed is buried.
1106	4	The seed germinates.
1106	5	A plant grows.
1106	6	The plant produces flowers.
1106	7	The flowers produce more seeds.
1107	1	A seed is in soil.
1107	2	The seed germinates.
1107	3	The plant grows roots.
1107	4	The plant grows out of the ground.
1107	5	The plant gets bigger.
1107	6	The plant flowers.
1107	7	The flower produces fruit.
1107	8	The fruit releases seeds.
1107	9	The plant dies.
1127	1	Warm water floats up from the ocean.
1127	2	A pocket of low pressure air is created near the surface of the ocean.
1127	3	Warm air from outside areas pushes into the low pressure area.
1127	4	The warm air keeps rising and forms clouds.
1127	5	The wind is getting fed moisture that evaporates from the ocean.
1127	6	This moisture causes the swirling air and clouds to grow bigger.
1127	7	As it gets bigger the wind rotates faster.
1128	1	A hurricane usually starts as an organized thunderstorm activity that stretches at least 100 miles across and maintains its identity for more than 24 hours.
1128	2	Under the right conditions it can develop further and start to spin around a low-pressure center.
1128	3	If it develops it's classified as a "tropical cyclone" or "tropical depression".
1128	4	If the system strengthens and wind speeds rise past 39 mph, the system is dubbed a "tropical storm".
1128	5	If the pressure in the center drops even further and the winds really pick up and forms a clearly defined "eye" it's a hurricane.
1129	1	Thunderstorms form over the ocean.
1129	2	An area of low pressure causes rotation.
1129	3	Several thunderstorms come together around this area.
1129	4	The storm is fed by rising air from warm ocean water evaporating.
1129	5	When the wind speeds reach 74 mph the storm is considered a hurricane.
1130	1	Bees first secure the perfect spot, such as hollow areas of trees.
1130	2	Bees will begin to chew max until it becomes softened.
1130	3	The chewed up wax will be stored inside of a honeycomb.
1130	4	Worker bees continue chewing and softening wax from within.
1130	5	The chewed up wax is steadily added, making the hive bigger and bigger.
1130	6	The bees will house nectar, honey and pollen within the honeycomb's cells.
1131	1	Bees go out during the day and gather food.
1131	2	Then while gathering of their food, they make wax, which is the building block of their bee hive.
1131	3	Bees make food called honey.
1131	4	They use a sticky, glue-like substance called propolis as a binding to hold their hives together.
1131	5	Bees produce all of the building blocks to build their hive in their own body.
1132	1	Bees find a place for the hive, such as a rock crevice or tree branch.
1132	2	Bees gather nectar from flowers.
1132	3	The bees evaporate the nectar by passing it back and forth to each other.
1132	4	The evaporation turns the nectar into sugary honey.
1132	5	The bees chew the honey until it turns into moldable wax.
1132	6	The bees mold the wax into hexagonal (six sided) cylinders.
1132	7	Thousands of these hexagonal cylinders put together form the hive.
1136	1	Owls have specially adapted eyes that see better at night.
1136	2	Owls sit at high points in trees and look around.
1136	3	When an owl spots a rodent they track it.
1136	4	When the rodent is standing still the owl swoops down.
1136	5	The owl grabs the rodent with their tallons.
1136	6	The owl uses their beak to eat the rodent.
1137	1	Owls hunt around their hunting territory away from where they roost during the day.
1137	2	They sit still on a perch, like a stump of branch, and wait for prey.
1137	3	They use their highly sensitive hearing to locate prey that cannot be seen.
1137	4	They use their very keen vision to see prey in the dark.
1137	5	They fly silently, without flapping their wings, in order to surprise the prey.
1137	6	The owl silently glides or drops on its prey, grabbing it with its talons and beak.
1137	7	The owl eats the prey, or carries it back to its perch.
1138	1	An owl leaves his nest.
1138	2	The owl flys out into the night.
1138	3	The owl looks down at the ground.
1138	4	The owls keen eyesight allows him to see in the dark.
1138	5	The owls sensitive hearing allows him to locate hidden prey.
1138	6	The owl swoops down.
1138	7	The owl catches a mouse in his talons.
1142	1	A forest fire starts.
1142	2	The fire surrounds the vicinity.
1142	3	The animals are trapped.
1142	4	Those that survive have their habitat destroyed.
1142	5	The survivors must find a new habitat.
1142	6	Conflict with other animals occur.
1143	1	A forest fire starts.
1143	2	The trees and plants burn.
1143	3	The animals lose their homes.
1143	4	If the animals can not escape, they may die from smoke inhalation.
1143	5	The plants that provide food are gone.
1143	6	The animals have little to eat.
1144	1	Forest fires burn forests.
1144	2	The animals living in the forest have fewer places to hide.
1144	3	Predators can now find their prey eaiser.
1144	4	Birds will fly away from the area.
1144	5	Waters warm up which hurts the fish swimming in them.
1148	1	Solar panels actually comprise many, smaller units called photovoltaic cells.
1148	2	Photovoltaic simply means they convert sunlight into electricity.).
1148	3	Many cells linked together make up a solar panel.
1148	4	Each photovoltaic cell is basically a sandwich made up of two slices of semi-conducting material, usually silicon : .
1148	5	Manufacturers "dope" silicon with other materials, giving each slice of the sandwich a positive or negative electrical charge.
1148	6	This adds extra electrons, with a negative charge, to that layer.
1148	7	Meanwhile, the bottom layer gets a dose of boron, which results in fewer electrons, or a positive charge.
1148	8	This all adds up to an electric field at the junction between the silicon layers.
1148	9	When a photon of sunlight knocks an electron free, the electric field will push that electron out of the silicon junction.
1148	10	A couple of other components of the cell turn these electrons into usable power.
1150	1	A photovoltaic cell is created with two layers of semiconductor material.
1150	2	The top layer are "doped" with impurities to allow a negative charge.
1150	3	The bottom layer are "doped" to allow for a positive charge.
1150	4	This produces an electric field that allows electrons to flow from negative to positve.
1150	5	Sunlight enters the cell.
1150	6	Energy from sunlight knocks electrons loose in both fields.
1150	7	This prevents the flow of electrons from negative to positive.
1150	8	Adding an external circuit allows the exchange to continue.
1150	9	Give the cells owner a flow of electricity.
1151	1	A radioisotope has unstable nuclei that does not have enough binding energy to hold the nucleus together.
1151	2	Radioisotopes would like to be stable isotopes so they are constantly changing to try and stabilize.
1151	3	In the process, they will release energy and matter from their nucleus and often transform into a new element.
1151	4	This process, called transmutation, is the change of one element into another as a result of changes within the nucleus.
1151	5	He radioactive decay and transmutation process will continue until a new element is formed that has a stable nucleus and is not radioactive.
1152	1	The nuclei of some atoms have too few or too many neutrons.
1152	2	The atoms become unstable.
1152	3	The atoms split.
1152	4	In alpha decay, two protons and two neutrons are released from the atom.
1152	5	In beta decay, a neutron changes into a proton and an electron.
1152	6	The proton joins the nucleus of the atom.
1152	7	The electron is released.
1153	1	An isotope has too many protons.
1153	2	The isotope is unstable.
1153	3	The isotope emits radiation.
1153	4	The isotope decays.
1153	5	The isotope loses some atomic particles.
1153	6	The isotope turns into a different element.
1153	7	The isotope is finished decaying and emitting radiation.
1154	1	Plants and animals long ago died.
1154	2	They are buried under layers of soil.
1154	3	Pressure builds over time.
1154	4	The remains liquefy.
1154	5	The carbon atoms rearrange to become a new substance.
1155	1	Dead organic material accumulates on the bottom of oceans, riverbeds or swamps, mixing with mud and sand.
1155	2	Over time, more sediment piles on top.
1155	3	The resulting heat and pressure transforms the organic layer into a dark and waxy substance known as kerogen.
1155	4	Left alone, the kerogen molecules eventually crack.
1155	5	The molecules break up into shorter and lighter molecules composed almost solely of carbon and hydrogen atoms.
1155	6	It will turn into either petroleum or natural gas.
1156	1	Living organisms in the sea die.
1156	2	The matter forms on the sea floor.
1156	3	Layers of sediment form above the matter compressing it.
1156	4	After many years the matter is compressed and heated.
1156	5	The result is that crude oil forms.
1158	1	An enzyme in saliva begins to break down carbohydrates.
1158	2	Food is squeezed down the esophagus when you swallow.
1158	3	Acid and enzyme in the stomach break the food down.
1158	4	Releases nutrients.
1158	5	Food then pumped into small intestine.
1158	6	Fluid and enzymes from liver and pancreas pumped into small intestine.
1158	7	Help break food into smallest molecules.
1158	8	Nutrients pass through wall of small intestine.
1158	9	Nutrients absorbed into blood stream.
1158	10	Unused materials passed into large intestine to become fecal matter.
1167	1	The gravity of the sun pulls its mass inward.
1167	2	There is a lot of pressure on the Sun.
1167	3	The pressure forces atoms of hydrogen to fuse together in nuclear reactions.
1167	4	The energy from the reactions gives off different kinds of light.
1167	5	The light travels to the Earth.
1169	1	Prophase is the first and longest stage of mitosis. In this stage the chromosomes become visible and the centrioles separate and move to opposite poles of the cell.
1169	2	In prophase the chromosomes become visible and the centrioles separate and move to opposite poles of the cell.
1169	3	In metaphase the chromosomes line up across the center of the cell and become connected to the spindle fiber at their centromere.
1169	4	In anaphase the sister chromatids separate into individual chromosomes and are pulled apart.
1169	5	During telophase the chromosomes gather at opposite ends of the cell and lose their distinct rod-like shapes.
1169	6	Two new nuclear membranes then form around each of the two regions of DNA and the spindle fibers disappear.
1170	1	Prophase, the chromosomes become visible.
1170	2	Centrioles separate to move to opposite poles.
1170	3	Metaphase, the chromosomes line up in the center.
1170	4	Anaphase, the chromatids separate.
1170	5	Are pulled apart.
1170	6	Telophase, the chromosomes gather at opposite poles.
1170	7	Two new nuclear membranes form.
1170	8	The cell membranes pinch.
1170	9	Divide into two individual cells.
1172	1	The liver filters blood from the digestive tract.
1172	2	The liver produces bile.
1172	3	The liver produces proteins for blood plasma.
1172	4	The liver converts excess glucose into glycogen for storage.
1172	5	The liver converts ammonia to urea.
1172	6	The liver regulates blood clotting.
1183	1	Water comes through a filter.
1183	2	The filter has small pores to catch pollutants.
1183	3	The filter will catch chlorine, heavy metals, and other chemicals.
1183	4	The filter allows water and mineral ions like fluoride to pass through.
1183	5	The water on the other side of the filter is much cleaner.
1184	1	Chemical reactions in the battery causes a build up of electrons at the anode.
1184	2	This results in an electrical difference between the anode and the cathode.
1184	3	The electrons wants to rearrange themselves to get rid of this difference.
1184	4	The electrons go to the cathode.
1184	5	Electricty is created.
1195	1	An eagle flys along.
1195	2	The eagle spots a mouse on the ground.
1195	3	The eagle swoops down.
1195	4	Catches the mouse in its talons.
1195	5	The eagle has a meal.
1202	1	Information encoded in DNA is copied to a RNA molecule.
1202	2	The mRNA molecule is sent to the cytoplasm.
1202	3	The mRNA bonds with ribosomes.
1202	4	TMRNA molecules bind with the ribosome in a sequence defined by the mRNA code.
1202	5	The ribosome slides down the mRNA.
1202	6	The process continues until one of the stop codons enters the A site.
1203	1	Proteins are entered into a phase called transcription.
1203	2	DNA is unwound partially so that it can be transcribed.
1203	3	DNA is sent to be translated in cytoplasm where it forms with ribosomes.
1203	4	Ribosomes bind the new DNA molecules.
1203	5	The transcription and translation continue until the DNA is copied.
1204	1	MRNA is made during the first step of protein synthesis, which is transcription.
1204	2	The DNA's genetic information, or secret code, gets written onto a strand of mRNA.
1204	3	Transcription takes place in the nucleus.
1204	4	The next step in making a protein is called translation.
1204	5	The mRNA attaches itself to the ribosome.  Read more at: http://www.ducksters.com/science/biology/proteins_and_amino_acids.php This text is Copyright    Ducksters. Do not use without permission.
1204	6	The ribosome figures out where to start on the mRNA by finding a special three letter "begin" sequence called a codon.
1204	7	The ribosome then moves down the strand of mRNA.
1204	8	When the ribosome sees the "stop" code, it ends the translation and the protein is complete.
1205	1	You wash the wound.
1205	2	You apply a bandaid or other covering if needed.
1205	3	The blood clots.
1205	4	A scab forms.
1205	5	The skin repairs itself under the protective cover of the scab.
1205	6	The scab falls off.
1207	1	Your body accomplishes "rapid hemostasis" (stops the bleeding) through a process called vasoconstriction, in which your blood vessels are closed tight.
1207	2	Inflammation is your body's way of alerting you of an injury.
1207	3	Proliferation and migration is when cells move in a certain orderto been to heel and to further contract blood vessels. and.
1207	4	The body then begins the process of rebuilding tissue and is called angiogenesis.
1207	5	It's time to begin regrowing damaged skin which is called reepithelialization.
1207	6	Synthesis often happens almost simultaneously as it form blood clots.
1207	7	Synthesis helps further prevent bleeding as new skin and veins are formed.
1208	1	Fuel mixes with air.
1208	2	Mix gets inducted into cylinder.
1208	3	Piston compresses the mix.
1208	4	Spark plug emits a spark that ignites it causing combustion.
1208	5	Combustion gases expand.
1208	6	Pushes piston during power stroke.
1208	7	Exhaust valve opens to vent exhaust out tail pipe.
1213	1	You start with a glacier.
1213	2	Through warming or other methods a chunk is taken off the glacier.
1213	3	The chunk drifts into the sea.
1213	4	And it settles where it can remain in its state.
1213	5	It is considered an iceberg.
1214	1	A person eats food.
1214	2	The person's blood sugar level rises.
1214	3	The pancreas receives a signal to release insulin.
1214	4	Insulin is released into the bloodstream.
1214	5	Insulin signals cells to absorb sugar.
1214	6	The cells absorb sugar from the bloodstream.
1214	7	The cells use the sugar as energy.
1216	1	You eat food.
1216	2	Your stomach digests the food.
1216	3	Sugars from food enter your bloodstream.
1216	4	Insulin helps turn sugars into energy.
1216	5	Insulin helps your body store the energy in fat, muscle and liver cells.
1217	1	A tree produces seeds.
1217	2	The seeds are dispersed by wind, animals, etc.
1217	3	The seeds reach the ground.
1217	4	Grow into new trees.
1217	5	These new trees produce seeds.
1217	6	The process repeats itself over and over.
1218	1	Networks of trees start forming.
1218	2	The trees die off.
1218	3	The dead material provides nutrients for more trees.
1218	4	The rising trees provide shelter.
1218	5	And more organisms begin to thrive.
1218	6	The ecosystem known as a forest is made.
1219	1	Grass and small plants grow in an area.
1219	2	These plants die.
1219	3	The soil gains organic material.
1219	4	The soil becomes more fertile.
1219	5	Larger plants are able to be supported.
1219	6	Trees eventually grow.
1223	1	A fuel source must produce heat.
1223	2	Heat is used to create steam.
1223	3	Steam will be used to power turbines.
1223	4	Turbines will work together with magnets to generate electricity.
1223	5	Electricity or moving electrons will then flow through wires.
1223	6	The wires will carry electrons to homes and businesses remotely.
1224	1	Nuclear plants use uranium-235, which is unstable.
1224	2	Uranium-235 splits, releasing energy and neutrons.
1224	3	The neutrons hit other atoms, splitting them.
1224	4	This continues until the reaction is self-sustaining.
1224	5	Rods containing uranium are used in the power plant.
1224	6	Control rods slow or accelerate the reaction.
1224	7	Heat from the fission turns water into steam.
1224	8	The steam drives a turbine.
1224	9	The turbine drives a generator.
1224	10	The generator creates electricity.
1250	1	You speak into the receiver on your phone.
1250	2	Sound waves move parts inside the receiver.
1250	3	Movement causes the magnet inside to produce eletricity.
1250	4	Electricity is transferred through  a wire or cable.
1250	5	A membrane in the other persons phone is vibrated by the magnet in their telephone.
1250	6	Sound is produced.
1250	7	They hear you.
1258	1	Stars burn mass.
1258	2	The star burns until it runs out of fuel.
1258	3	The star can no longer support its weight.
1258	4	The layers of hydrogen press down on the core.
1258	5	The core gets smaller and smaller under the pressure.
1258	6	The pressure causes gravity to get stronger.
1258	7	The gravity becomes so powerful that nothing can escape it.
1258	8	Anything that gets close to it, is drawn into it by its gravity.
1258	9	Light is drawn into it.
1258	10	Light can not escape.
1310	1	Squirrels try to eat as much as possible.
1310	2	Squirrel gains weight and fat.
1310	3	Squirrel also hides food in or near its den.
1310	4	Squirrels also grow a thicker coat as the weather gets colder.
1310	5	Squirrel lives off of its excess body fat.
1310	6	Squirrel uses its food stores in the winter.
1314	1	The primary root breaks from the seed.
1314	2	A shoot develops with a leaf.
1314	3	The shoot breaks through the soil as a seedling.
1314	4	The tree becomes a sapling when it gets taller than 3 ft.
1314	5	The mature tree produces flowers or fruit.
1314	6	Seeds are produced from the flowers or fruit.
1314	7	A dead or dying tree is known as a snag.
1333	1	The magnetron converts electricity into radio waves.
1333	2	The radio waves go through a wave guide.
1333	3	The radio waves go into the food compartment.
1333	4	Microwaves bounces off the metal walls of the food compartment.
1333	5	Microwaves pass through the food.
1333	6	Microwaves make the molecules in the food move more quickly.
1333	7	The food heats up.
701	1	The sun gives off radiation.
701	2	The radiation is aborbed by the Earth.
701	3	Some of the radiation goes back into space.
701	4	Some is trapped by the atmosphere.
701	5	If too much heat is trapped.
701	6	Global warming occurs.
702	1	Several types of gases form in the atmosphere.
702	2	May come from different sources.
702	3	The gases remain trapped in the atmosphere.
702	4	Through the suns light the gases hold in heat and energy.
702	5	Trap them in our atmosphere.
702	6	The earth may become warmer this way.
703	1	Greenhouse gases are released into the air by human activities.
703	2	The earth changes energy from the sun into heat.
703	3	Heat rises from the ground.
703	4	Greenhouse gas molecules in the atmosphere prevent the heat from going into space.
703	5	The temperature of the earth increases.
703	6	The temperature continues to rise and melts the polar ice caps.
703	7	The temperature rises even faster.
704	1	You take some paper.
704	2	The writing tools.
704	3	You write a message describing what's on your mind.
704	4	You put the letter into an envelope.
704	5	You take the letter to the post office.
704	6	Send it to its recipient.
705	1	You find a pen.
705	2	You get a piece of paper.
705	3	You write your letter.
705	4	You put it in an envelope.
705	5	You put the address on the front.
705	6	You put a stamp on the front.
705	7	You take it to the post office.
706	1	You gather a writing utensil and a piece of paper.
706	2	You use the writing utensil to compose your letter on the paper.
706	3	You fold the paper.
706	4	Place it into an envelope.
706	5	You write the address of the recipient on the outside of the envelope.
706	6	You seal the envelope with moisture or tape.
706	7	You apply a stamp to the outside of the envelope.
706	8	You put the envelope in a mailbox for a letter carrier to collect.
706	9	The letter carrier takes the envelope to the correct address.
720	1	Sunlight enters the atmosphere.
720	2	The light reaches the oceans.
720	3	The oceans are warmed.
720	4	Water evaporates.
720	5	Water vapor accumulates in the air.
720	6	As it cools, water condenses onto particles of dust in the air.
720	7	As enough water condenses, clouds are formed.
721	1	Water vapor is in warm air.
721	2	The warm air cools.
721	3	The warm air expands.
721	4	The water vapor in the air condenses.
721	5	The water vapor forms water droplets or ice crystals.
731	1	A stream or river must occur.
731	2	Through erosion, the stream cuts into the soil and bedrock.
731	3	Through continuous erosion, a deep gash is cut through.
731	4	After many years the river may dry up.
731	5	A dry ravine is left.
737	1	Animals may come across vegetation.
737	2	The animal may consume or get seeds stuck in their fur.
737	3	The animal travels some distance someplace else.
737	4	The seeds are dropped or deposited off.
737	5	The seeds have a new place to proliferate and grow.
739	1	An animal walk s by a plant.
739	2	The animal gets seeds stuck in their fur.
739	3	The animal eats some fruit of the tree containing seeds.
739	4	The animal loses seeds from the fur in other locations.
739	5	Then eaten seeds are defecated out in other locations.
742	1	The bat sends out sound waves from their mouth or nose.
742	2	The sound waves hit an object.
742	3	Echoes are produced.
742	4	The echo returns to the bat's ears.
742	5	The bat hears the echo.
742	6	The bat can figure out where the object is located.
743	1	A bee lands on the flower.
743	2	Their feet slip into little grooves that hold pollen sacs.
743	3	When the bee flies off, it carries off the pollen sac.
743	4	The bee lands on another plant.
743	5	The pollen sac falls off and pollinates the plant.
744	1	Bees land on flowers and eat the nectar of the plants.
744	2	While on the flowers pollen gets on the bee's fur.
744	3	The bee flies to another area with other flowers.
744	4	The pollen is deposited in that area.
744	5	A plant is able to reproduce.
745	1	A bee visits a flower.
745	2	The hairs on the bees legs collect pollen.
745	3	The bee moves on to a different flower.
745	4	Some pollen falls off the bee.
745	5	The flower is pollinated.
746	1	Some of the rock in the ground is made of limestone.
746	2	Over long periods of time rain can hit the limestone.
746	3	And cause a acidic reaction.
746	4	The limestone will slowly disintegrate.
746	5	A large gap with be where the limestone was.
746	6	Result in the cave.
747	1	Water from the surface seeps below the soil.
747	2	The water comes into contact with the rock below.
747	3	The rock over the years carves through the rock.
747	4	The space in the rock becomes larger and forms into a cave.
747	5	As more rather rushes through the cave becomes a cavern.
769	1	Green is a color that gathers sunlight easily.
769	2	Sunlight is gathered by the leaves of the plant.
769	3	The sunlight is broken down into glucose through photosynthesis.
769	4	The glucose travels the plant.
769	5	The plant uses that glucose as energy to grow.
770	1	You breathe air in.
770	2	Air enters bronchial tubes.
770	3	Air is then split into the bronchioles of each lung.
770	4	Bronchioles have alveoli which are tiny air sacs.
770	5	Alveoli is surrounded by many small blood vessels.
770	6	Oxygen passes through alveoli into blood vessels.
770	7	Blood leaves the lungs as it travels through the body.
770	8	Blood carries carbon dioxide back to the lungs.
770	9	Carbon dioxide released when you exhale.
771	1	Air is taken into the body via the nose or mouth.
771	2	The air travels into the windpipe.
771	3	The windpipe divides the air to the two lungs via the bronchial tubes.
771	4	The lungs oxygenate the blood in the body.
771	5	Carbon dioxide is filtered out by every cell in the body.
771	6	The carbon dioxide is carried back to the lungs via the bloodstream.
771	7	The carbon dioxide is exhaled.
772	1	Air is drawn in through the mouth.
772	2	The air goes down the esophagus.
772	3	The air moves into the lungs.
772	4	The carbon dioxide is removed.
772	5	The remaining oxygen enters the body.
772	6	The remaining carbon dioxide is expelled through the mouth.
773	1	Magma cools inside the crust.
773	2	Magma crystalizes.
773	3	Lava cools on the surface.
773	4	Lava crystalizes.
773	5	Minerals dissolved in water crystlize.
775	1	There are places inside Earth where rock will melt.
775	2	Melted rock inside the Earth is also called molten rock, or magma.
775	3	Magma moves up through Earth's crust, but it does not always reach the surface.
775	4	When magma erupts onto Earth's surface, it is known as lava.
775	5	As lava flows from volcanoes it starts to cool.
775	6	Minerals form when magma and lava cool.
779	1	Plants absorb water from the ground through their root systems.
779	2	Using sunlight, the plant separates the hydrogen and oxygen molecules through the process of photosynthesis.
779	3	The plant releases the oxygen into the atmosphere.
779	4	Combines the hydrogen with carbon dioxide to create an intermediate.
779	5	The intermediate is used to produce glucose which is the plant's food.
782	1	Plants create light weight seeds.
782	2	The wind is able to blow the seeds off of the plants.
782	3	The wind carries the seeds through the air to other areas.
782	4	The seeds get caught in the fur of animals.
782	5	The animals move and lay down on the ground.
782	6	The seeds get deposited on the ground.
782	7	The seeds become plants.
783	1	Plants produce fruit which contain seeds of the plant.
783	2	An animal eats the fruit from a plant.
783	3	The animal digests the fruit.
783	4	The seeds are not digested.
783	5	The seeds pass through the animal's digestive system.
783	6	The seeds are in the animal's droppings.
783	7	The seeds are now in another location and can grow.
784	1	A plant produces a fruit with seeds in it.
784	2	An animal eats the fruit.
784	3	The animal wanders to another area.
784	4	The animal defecates.
784	5	The seeds are included in the waste.
784	6	The seeds produce a new plant.
794	1	Air enters the lungs through bronchial tubes.
794	2	Air enters bronchioles.
794	3	Bronchioles have tiny air sacs called alveoli.
794	4	Alveoli surrounded by small blood vessels.
794	5	Oxygen absorbed by small blood vessels.
